resnet18,ILSVRC2012,2048,2048,0.69758,0.65802,0.89078,0.8704,3,1.16,1.16,1.0,1.0,True,0.25,0,Yixuan
resnet18,ILSVRC2012,2048,2048,0.69758,0.68144,0.89078,0.8809,4,1.16,1.16,1.0,1.0,True,0.25,0,Yixuan
resnet18,ILSVRC2012,2048,2048,0.69758,0.6905,0.89078,0.88644,5,1.16,1.16,1.0,1.0,True,0.25,0,Yixuan
